ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,liga
254588, B. Koumetio,17,https://cdn.sofifa.com/players/254/588/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,56,76,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€170K,€500,1298,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",89.0,"Jan 23, 2019",,2022,6'3,179lbs,33.0,29.0,54.0,41.0,28.0,31.0,36.0,28.0,36.0,37.0,57.0,59.0,45.0,48.0,45.0,45.0,57.0,55.0,59.0,23.0,57.0,57.0,31.0,37.0,40.0,50.0,,62.0,59.0,14.0,11.0,6.0,14.0,9.0,CB,58.0,€485K,55.0,Premier league
137677, 20 M. Vorm,35,https://cdn.sofifa.com/players/137/677/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,74,74,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€1.5M,€30K,1293,Right,2.0,3.0,1.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",13.0,"Oct 14, 2019",,2020,6'0,185lbs,13.0,14.0,17.0,39.0,12.0,18.0,12.0,14.0,35.0,35.0,53.0,54.0,63.0,71.0,53.0,53.0,72.0,36.0,65.0,19.0,23.0,28.0,10.0,32.0,41.0,63.0,,11.0,14.0,74.0,72.0,70.0,73.0,75.0,GK,74.0,€2.9M,22.0,Premier league
53739, L. Grant,37,https://cdn.sofifa.com/players/053/739/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,70,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€180K,€23K,1273,Right,1.0,4.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES",13.0,"Jul 3, 2018",,2021,6'4,183lbs,19.0,17.0,14.0,43.0,15.0,11.0,17.0,19.0,40.0,34.0,44.0,38.0,50.0,66.0,53.0,54.0,70.0,27.0,71.0,19.0,42.0,26.0,14.0,50.0,20.0,60.0,,13.0,19.0,70.0,70.0,72.0,67.0,69.0,GK,70.0,€342K,20.0,Premier league
51539, 11 E. van der Sar,39,https://cdn.sofifa.com/players/051/539/11_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,83,87,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€0,€0,1272,Right,3.0,3.0,1.0,N/A/ N/A,Lean (170-185),Yes,"<span class=""pos pos0"">GK",1.0,"Jan 1, 2005",,2011,6'6,196lbs,14.0,11.0,12.0,27.0,12.0,13.0,12.0,11.0,27.0,22.0,50.0,41.0,57.0,68.0,51.0,29.0,60.0,46.0,68.0,11.0,57.0,31.0,23.0,40.0,24.0,,12.0,10.0,11.0,82.0,87.0,85.0,93.0,75.0,GK,83.0,,,Premier league
183375, 09 Fábio Paim,20,https://cdn.sofifa.com/players/183/375/09_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,70,78,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€0,€0,1269,Right,1.0,3.0,1.0,N/A/ N/A,Lean (170-185),No,"<span class=""pos pos29"">RES",47.0,,,2007,5'9,146lbs,66.0,49.0,42.0,57.0,,83.0,,65.0,53.0,78.0,84.0,78.0,,63.0,,65.0,,56.0,54.0,50.0,42.0,50.0,54.0,,52.0,,28.0,28.0,,9.0,21.0,53.0,21.0,21.0,CF,70.0,,,Premier league
194911, Adrián,33,https://cdn.sofifa.com/players/194/911/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,76,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€4.2M,€52K,1252,Right,2.0,2.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",13.0,"Aug 5, 2019",,2021,6'3,176lbs,12.0,16.0,15.0,21.0,12.0,15.0,12.0,17.0,32.0,23.0,46.0,44.0,53.0,72.0,48.0,51.0,69.0,38.0,63.0,20.0,38.0,25.0,12.0,32.0,44.0,59.0,,19.0,14.0,79.0,72.0,68.0,72.0,80.0,GK,76.0,€7.8M,18.0,Premier league
150724, J. Hart,33,https://cdn.sofifa.com/players/150/724/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€3.6M,€50K,1245,Right,3.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",12.0,"Aug 18, 2020",,2022,6'5,201lbs,14.0,14.0,10.0,34.0,19.0,23.0,17.0,13.0,35.0,20.0,56.0,60.0,50.0,69.0,32.0,49.0,69.0,28.0,61.0,19.0,36.0,25.0,14.0,42.0,30.0,58.0,,14.0,13.0,72.0,75.0,65.0,74.0,77.0,GK,75.0,€6.8M,16.0,Premier league
139062, W. Caballero,38,https://cdn.sofifa.com/players/139/062/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,75,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€675K,€32K,1235,Right,2.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES",13.0,"Jul 1, 2017",,2021,6'1,183lbs,12.0,11.0,22.0,33.0,13.0,12.0,23.0,11.0,48.0,30.0,43.0,46.0,39.0,71.0,55.0,53.0,70.0,37.0,69.0,14.0,30.0,19.0,7.0,47.0,16.0,57.0,,11.0,12.0,74.0,72.0,71.0,76.0,74.0,GK,75.0,€1.3M,14.0,Premier league
233306, D. Henderson,23,https://cdn.sofifa.com/players/233/306/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,80,87,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€16M,€70K,1216,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",26.0,"Jul 1, 2016",,2025,6'3,187lbs,14.0,9.0,13.0,32.0,5.0,13.0,13.0,10.0,40.0,32.0,51.0,48.0,61.0,79.0,56.0,53.0,63.0,34.0,60.0,6.0,21.0,11.0,8.0,33.0,16.0,56.0,,14.0,14.0,80.0,80.0,70.0,77.0,83.0,GK,80.0,€33.6M,17.0,Premier league
157804, S. Carson,34,https://cdn.sofifa.com/players/157/804/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,70,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€775K,€37K,1144,Right,2.0,3.0,1.0,Medium/ Medium,Stocky (185+),Yes,"<span class=""pos pos29"">RES",33.0,,"<a href=""/team/91/derby-county/"">Derby County</a>","Jun 30, 2021",6'3,190lbs,14.0,19.0,18.0,25.0,13.0,17.0,18.0,16.0,17.0,20.0,33.0,37.0,38.0,66.0,42.0,52.0,72.0,28.0,70.0,20.0,23.0,19.0,11.0,44.0,20.0,38.0,,15.0,20.0,69.0,70.0,69.0,71.0,68.0,GK,70.0,,10.0,Premier league
224947, 20 D. Grimshaw,21,https://cdn.sofifa.com/players/224/947/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,70,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€180K,€7K,1081,Right,1.0,2.0,1.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos29"">RES",32.0,"Aug 31, 2016",,2021,6'1,170lbs,19.0,12.0,17.0,31.0,18.0,20.0,22.0,14.0,45.0,26.0,44.0,47.0,38.0,54.0,41.0,44.0,59.0,42.0,42.0,18.0,21.0,19.0,15.0,16.0,22.0,37.0,,21.0,17.0,58.0,57.0,58.0,54.0,59.0,GK,58.0,€369K,11.0,Premier league
234642, E. Mendy,28,https://cdn.sofifa.com/players/234/642/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,79,81,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€11M,€69K,1076,Right,1.0,2.0,1.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",16.0,"Sep 24, 2020",,2025,6'6,190lbs,10.0,5.0,10.0,20.0,9.0,13.0,13.0,14.0,22.0,11.0,36.0,33.0,48.0,77.0,27.0,56.0,39.0,35.0,72.0,9.0,22.0,13.0,6.0,39.0,13.0,56.0,,11.0,13.0,80.0,77.0,75.0,79.0,79.0,GK,79.0,€21.7M,10.0,Premier league
118794, 20 A. Lonergan,35,https://cdn.sofifa.com/players/118/794/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,65,65,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€150K,€8K,1063,Left,1.0,1.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",22.0,"Aug 12, 2019",,2020,6'4,192lbs,12.0,14.0,15.0,29.0,15.0,11.0,12.0,14.0,27.0,24.0,40.0,41.0,50.0,65.0,42.0,39.0,66.0,28.0,56.0,13.0,28.0,12.0,8.0,32.0,16.0,30.0,,15.0,14.0,65.0,62.0,52.0,65.0,67.0,GK,65.0,€278K,14.0,Premier league
236239, A. Whiteman,21,https://cdn.sofifa.com/players/236/239/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,63,74,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€500K,€7K,979,Right,1.0,2.0,1.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos29"">RES",41.0,"Jul 1, 2015",,2022,6'2,185lbs,14.0,9.0,14.0,27.0,8.0,12.0,12.0,10.0,25.0,23.0,34.0,28.0,31.0,46.0,41.0,44.0,65.0,26.0,48.0,9.0,25.0,12.0,4.0,39.0,11.0,42.0,,13.0,14.0,66.0,61.0,59.0,62.0,66.0,GK,63.0,€1.1M,21.0,Premier league
240913, C. Kelleher,21,https://cdn.sofifa.com/players/240/913/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,61,75,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€475K,€6K,965,Right,1.0,2.0,1.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos29"">RES",62.0,"Jul 1, 2017",,2022,6'2,163lbs,13.0,6.0,13.0,26.0,9.0,10.0,12.0,11.0,29.0,14.0,40.0,38.0,36.0,60.0,48.0,41.0,64.0,19.0,52.0,8.0,21.0,12.0,4.0,25.0,14.0,35.0,,10.0,14.0,62.0,59.0,55.0,58.0,64.0,GK,61.0,€1.2M,18.0,Premier league
237188, 20 N. Bishop,19,https://cdn.sofifa.com/players/237/188/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,63,77,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€675K,€5K,955,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",76.0,"Jan 31, 2020",,2022,6'1,159lbs,13.0,6.0,13.0,25.0,9.0,16.0,10.0,13.0,26.0,22.0,17.0,25.0,33.0,50.0,49.0,46.0,61.0,25.0,42.0,9.0,26.0,12.0,6.0,31.0,16.0,37.0,,13.0,12.0,64.0,62.0,61.0,63.0,64.0,GK,63.0,€1.7M,15.0,Premier league
246124, 20 N. Tié,18,https://cdn.sofifa.com/players/246/124/20_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,53,73,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€100K,€1K,830,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",50.0,"Jul 1, 2018",,2021,6'4,174lbs,11.0,8.0,12.0,25.0,7.0,5.0,12.0,10.0,21.0,10.0,30.0,27.0,35.0,41.0,27.0,41.0,38.0,23.0,59.0,9.0,17.0,10.0,4.0,31.0,15.0,30.0,,11.0,13.0,56.0,53.0,54.0,49.0,56.0,GK,53.0,€290K,10.0,Premier league
